"time","Spot_Price","Solar_photovoltaic","Combined_cycle","fe_year"
2015-08-13,57.6,29.378887,66.519688,2015
2015-08-14,46.17,27.657391,70.421729,2015
2015-08-15,51.15,25.772031,59.653678,2015
2015-08-16,55,26.120507,65.370275,2015
2015-08-17,55.45,27.466622,86.518412,2015
2015-08-18,49.56,27.559399,76.438425,2015
2015-08-19,48.1,28.075237,73.562225,2015
2015-08-20,48.48,29.049362,79.127772,2015
2015-08-21,60,25.911356,90.636184,2015
2015-08-22,63.5,25.558804,60.895104,2015
2015-08-23,42,27.304198,43.366137,2015
2015-08-24,35,27.541461,69.822521,2015
2015-08-25,63.1,30.854568,93.789545,2015
2015-08-26,51.12,29.063224,69.090447,2015
2015-08-27,56.1,28.766198,74.131851,2015
2015-08-28,59.05,29.303464,93.735452,2015
2015-08-29,56.1,26.970812,70.098035,2015
2015-08-30,50,24.107977,56.220798,2015
2015-08-31,59.99,19.220987,135.938508,2015
2015-09-01,60.47,24.836081,100.632945,2015
2015-09-02,51.5,24.908326,87.541904,2015
2015-09-03,49.94,24.52911,75.214381,2015
2015-09-04,49.95,21.896427,74.088999,2015
2015-09-05,51.05,20.031924,57.121871,2015
2015-09-06,55.51,21.335818,62.593347,2015
2015-09-07,51.6,19.1071,95.280081,2015
2015-09-08,59.31,26.204234,96.181808,2015
2015-09-09,61.85,24.626325,95.826879,2015
2015-09-10,59.31,24.830856,97.377938,2015
2015-09-11,59.1,26.30395,80.959028,2015
2015-09-12,49.79,19.26948,63.77438,2015
2015-09-13,59.31,23.371996,42.39702,2015
2015-09-14,34.19,25.00272,81.333816,2015
2015-09-15,52.69,18.903229,56.009096,2015
2015-09-16,26.59,18.408602,50.371343,2015
2015-09-17,37,27.251861,71.160027,2015
2015-09-18,53.43,28.313182,80.137632,2015
2015-09-19,45.86,28.089,61.12712,2015
2015-09-20,43,29.067422,59.962078,2015
2015-09-21,55.25,27.34001,85.440936,2015
2015-09-22,49.87,28.692156,69.066087,2015
2015-09-23,42.26,26.447013,74.671892,2015
2015-09-24,48.5,26.060987,74.847272,2015
2015-09-25,54,26.062748,81.604827,2015
2015-09-26,52.14,23.527316,71.908654,2015
2015-09-27,48,23.542389,68.548921,2015
2015-09-28,46.27,22.772913,76.325721,2015
2015-09-29,52.1,18.457533,81.353184,2015
2015-09-30,48.2,23.013224,79.165198,2015
2015-10-01,56.65,25.681667,87.154195,2015
2015-10-02,58.81,24.605824,80.825896,2015
2015-10-03,51.3,15.234071,78.76226,2015
2015-10-04,44.5,12.524861,62.462055,2015
2015-10-05,34.77,10.53896,62.543423,2015
2015-10-06,33.17,19.946249,65.558658,2015
2015-10-07,56.1,22.987504,98.181018,2015
2015-10-08,54,21.959967,97.357359,2015
2015-10-09,51.89,23.820708,95.608144,2015
2015-10-10,54,19.205821,75.080792,2015
2015-10-11,50.52,13.606417,87.140856,2015
2015-10-12,45.15,15.277849,83.091838,2015
2015-10-13,40,14.545453,74.948019,2015
2015-10-14,40.2,23.709843,80.892055,2015
2015-10-15,43.97,25.843675,105.306731,2015
2015-10-16,56.8,19.178391,110.35398,2015
2015-10-17,56.6,13.718304,75.976533,2015
2015-10-18,45.15,11.326858,88.794833,2015
2015-10-19,47.61,12.300157,101.06136,2015
2015-10-20,44.02,11.801326,76.940976,2015
2015-10-21,40,21.638308,84.763321,2015
2015-10-22,43.01,24.860782,82.936041,2015
2015-10-23,50,17.151655,92.638453,2015
2015-10-24,49.85,8.991492,72.8315,2015
2015-10-25,46.68,13.905186,70.937876,2015
2015-10-26,40.1,9.151712,89.750515,2015
2015-10-27,41.6,14.12588,74.093957,2015
2015-10-28,36.31,15.181237,71.025047,2015
2015-10-29,39.49,19.488849,95.816021,2015
2015-10-30,46.67,21.234437,65.743739,2015
2015-10-31,36.1,14.168174,64.559051,2015
2015-11-01,53.21,13.427279,59.328271,2015
2015-11-02,26.28,6.860665,78.420632,2015
2015-11-03,39.3,11.113081,80.644597,2015
2015-11-04,45.01,13.928522,86.617447,2015
2015-11-05,46.95,15.1681,80.306829,2015
2015-11-06,50,21.538823,78.328009,2015
2015-11-07,55.69,21.951458,58.216044,2015
2015-11-08,40.2,20.624854,65.664164,2015
2015-11-09,56.7,21.063302,95.087255,2015
2015-11-10,58.51,20.939484,105.527233,2015
2015-11-11,59.76,19.93183,109.318315,2015
2015-11-12,59.3,18.48736,113.118012,2015
2015-11-13,56.6,18.27663,74.303185,2015
2015-11-14,45,18.383229,64.18019,2015
2015-11-15,49.23,17.729226,67.7727,2015
2015-11-16,53.4,18.402248,94.646138,2015
2015-11-17,56.02,18.192597,96.626974,2015
2015-11-18,57.05,18.103897,101.527814,2015
2015-11-19,58.65,18.632481,102.488363,2015
2015-11-20,56.51,17.356841,58.520318,2015
2015-11-21,28.86,12.87089,38.175908,2015
2015-11-22,35,15.726311,57.525837,2015
2015-11-23,49.61,19.962621,124.365984,2015
2015-11-24,50.59,17.653688,122.244125,2015
2015-11-25,43.96,15.651226,56.093452,2015
2015-11-26,40.4,18.540059,56.494358,2015
2015-11-27,41,18.848566,74.910992,2015
2015-11-28,45.1,19.647941,49.629282,2015
2015-11-29,48.5,20.539286,72.351208,2015
2015-11-30,53.5,20.146169,145.11554,2015
2015-12-01,66.17,17.679518,173.46728,2015
2015-12-02,68.88,15.786005,184.02504,2015
2015-12-03,63.44,18.01203,139.715704,2015
2015-12-04,63.29,16.398103,158.785069,2015
2015-12-05,65.7,16.760564,107.62544,2015
2015-12-06,49.7,14.844838,75.527995,2015
2015-12-07,44.11,7.755249,66.133099,2015
2015-12-08,45.66,10.770986,100.634609,2015
2015-12-09,56.7,11.869634,143.530659,2015
2015-12-10,63.29,10.580554,166.440169,2015
2015-12-11,63.38,10.705797,164.624139,2015
2015-12-12,64.1,9.976212,106.421429,2015
2015-12-13,57.1,9.084041,63.496311,2015
2015-12-14,38.45,7.924676,80.653418,2015
2015-12-15,42.16,13.776651,56.303165,2015
2015-12-16,44.08,14.0604,94.448146,2015
2015-12-17,47,12.074221,86.745311,2015
2015-12-18,47.17,13.212952,90.288308,2015
2015-12-19,47,16.818289,43.164488,2015
2015-12-20,37.65,10.656434,74.62363,2015
2015-12-21,46.45,13.924351,108.900379,2015
2015-12-22,47.5,14.205794,88.346981,2015
2015-12-23,48.19,11.675091,107.936496,2015
2015-12-24,46.45,12.023215,60.848517,2015
2015-12-25,43.81,14.206561,73.587037,2015
2015-12-26,39.9,13.706213,70.103557,2015
2015-12-27,34.15,12.863432,45.931936,2015
2015-12-28,26.26,9.54765,48.584452,2015
2015-12-29,38,12.269688,60.116536,2015
2015-12-30,35.7,13.428572,57.037396,2015
2015-12-31,33.5,7.151891,77.414013,2015
2016-01-01,48.55,9.021566,61.174055,2016
2016-01-02,22.2,12.635816,56.294848,2016
2016-01-03,30.25,5.096597,51.333835,2016
2016-01-04,13.78,4.849798,59.893786,2016
2016-01-05,24.28,12.562126,50.045608,2016
2016-01-06,18.11,9.768777,41.488108,2016
2016-01-07,14.1,7.452004,43.911322,2016
2016-01-08,24.36,9.84983,43.283561,2016
2016-01-09,31.11,11.98962,40.113829,2016
2016-01-10,10,8.004997,35.752824,2016
2016-01-11,5,10.092854,43.996257,2016
2016-01-12,21.51,17.585776,67.15683,2016
2016-01-13,40.04,15.922961,71.915081,2016
2016-01-14,26.4,6.627143,86.394479,2016
2016-01-15,35.64,11.732003,70.783595,2016
2016-01-16,32.1,21.560235,53.109733,2016
2016-01-17,37.86,14.24646,58.624899,2016
2016-01-18,38.14,13.1309,83.403263,2016
2016-01-19,39.8,12.063086,150.849442,2016
2016-01-20,42.21,11.682871,147.672877,2016
2016-01-21,41.73,11.459949,134.614288,2016
2016-01-22,40.45,9.049776,96.152218,2016
2016-01-23,46.1,14.342684,60.51595,2016
2016-01-24,36.5,17.888805,46.73235,2016
2016-01-25,33.64,13.074367,85.360193,2016
2016-01-26,50.1,10.218279,94.683174,2016
2016-01-27,43.15,10.997733,88.620567,2016
2016-01-28,39.95,9.762797,89.002515,2016
2016-01-29,40,8.524786,91.937444,2016
2016-01-30,49.5,16.676424,49.068022,2016
2016-01-31,34.5,16.587242,44.032558,2016
2016-02-01,38.75,20.787498,75.247435,2016
2016-02-02,44.35,15.370256,80.321747,2016
2016-02-03,33.54,16.209594,53.797881,2016
2016-02-04,24.69,22.287898,63.032031,2016
2016-02-05,37.5,17.571775,73.956648,2016
2016-02-06,39,12.218077,44.568588,2016
2016-02-07,15,18.14914,43.723973,2016
2016-02-08,24.8,12.67685,53.257839,2016
2016-02-09,22,9.285036,43.396902,2016
2016-02-10,17.75,7.571605,41.538198,2016
2016-02-11,23.82,11.536098,46.247316,2016
2016-02-12,22.81,5.975797,37.842102,2016
2016-02-13,11.3,8.095919,32.05198,2016
2016-02-14,5,12.713503,32.575117,2016
2016-02-15,12.4,18.134164,53.279802,2016
2016-02-16,19.89,25.398825,78.662184,2016
2016-02-17,36.62,25.055881,83.920884,2016
2016-02-18,29,12.15947,99.952232,2016
2016-02-19,30.79,19.540652,81.646426,2016
2016-02-20,35.2,25.145368,54.847717,2016
2016-02-21,27.9,19.62083,62.619769,2016
2016-02-22,40,20.619119,85.45384,2016
2016-02-23,30,24.322453,58.843662,2016
2016-02-24,28.69,16.717939,52.121095,2016
2016-02-25,24.04,19.095053,51.064954,2016
2016-02-26,25.44,9.165024,46.392409,2016
2016-02-27,6.5,14.137449,28.163844,2016
2016-02-28,8,16.508155,25.852015,2016
2016-02-29,13.8,24.012013,36.210723,2016
2016-03-01,25,28.092515,54.45568,2016
2016-03-02,23.3,25.454989,47.355482,2016
2016-03-03,21.19,27.464657,52.769873,2016
2016-03-04,27.05,22.888491,41.610015,2016
2016-03-05,10.6,23.536779,34.360195,2016
2016-03-06,20,23.872242,40.704286,2016
2016-03-07,24.01,14.030949,60.310864,2016
2016-03-08,21.53,25.518832,68.415337,2016
2016-03-09,27.51,14.603855,45.613335,2016
2016-03-10,18.19,23.117457,51.554306,2016
2016-03-11,28.97,28.362605,46.575079,2016
2016-03-12,29.01,29.559497,39.490189,2016
2016-03-13,26.51,29.977255,42.253373,2016
2016-03-14,25.1,23.469416,83.75208,2016
2016-03-15,41.5,18.507127,100.368002,2016
2016-03-16,38.4,24.178529,54.869243,2016
2016-03-17,39.43,24.567566,85.913665,2016
2016-03-18,42.69,15.227581,76.054637,2016
2016-03-19,39.1,13.144492,52.780419,2016
2016-03-20,36.69,19.450907,55.834188,2016
2016-03-21,37.33,14.68402,66.994211,2016
2016-03-22,31.83,16.024063,57.999455,2016
2016-03-23,30.21,24.768041,42.913745,2016
2016-03-24,25,31.685838,44.62129,2016
2016-03-25,30,23.720138,53.075315,2016
2016-03-26,30,23.48812,52.567608,2016
2016-03-27,18.69,23.982442,36.166214,2016
2016-03-28,12.88,19.695756,42.859073,2016
2016-03-29,24.01,26.537508,49.110124,2016
2016-03-30,32.2,27.894001,42.927424,2016
2016-03-31,23.34,21.783832,39.759746,2016
2016-04-01,23.4,29.539638,57.811713,2016
2016-04-02,34.15,28.051175,47.358563,2016
2016-04-03,19.59,19.817724,36.887582,2016
2016-04-04,21,7.882628,50.154794,2016
2016-04-05,21.39,18.663902,43.357522,2016
2016-04-06,23.44,28.0014,62.399897,2016
2016-04-07,21,30.607294,47.552336,2016
2016-04-08,20.21,29.394446,47.041347,2016
2016-04-09,19.75,31.309188,32.857942,2016
2016-04-10,15.09,19.975561,40.561928,2016
2016-04-11,10.5,21.003367,54.44752,2016
2016-04-12,20.69,19.874428,61.030678,2016
2016-04-13,21.11,24.320807,50.575536,2016
2016-04-14,25.12,28.007608,44.450242,2016
2016-04-15,24.39,25.268466,46.544291,2016
2016-04-16,21.3,20.216912,30.236884,2016
2016-04-17,19.33,25.530616,38.972527,2016
2016-04-18,23.72,27.616167,51.76251,2016
2016-04-19,11.8,13.962295,44.883674,2016
2016-04-20,21.3,13.603932,61.821311,2016
2016-04-21,23.03,25.029896,64.045274,2016
2016-04-22,37.69,18.326437,77.427993,2016
2016-04-23,28.01,22.155346,37.663644,2016
2016-04-24,18.21,30.501945,36.222679,2016
2016-04-25,20.69,33.432367,43.27005,2016
2016-04-26,22.31,32.967188,46.882956,2016
2016-04-27,31.11,23.933212,55.696445,2016
2016-04-28,29.03,23.381608,55.521999,2016
2016-04-29,26.41,20.148788,48.49305,2016
2016-04-30,33.08,28.955893,36.006327,2016
2016-05-01,20.11,34.507643,32.026281,2016
2016-05-02,21.9,35.337487,41.938527,2016
2016-05-03,22.69,34.651308,46.889064,2016
2016-05-04,24.56,28.553557,60.76414,2016
2016-05-05,34,14.701323,63.59273,2016
2016-05-06,37.69,15.446814,48.325489,2016
2016-05-07,30,15.575457,40.307889,2016
2016-05-08,6.63,11.892233,37.044836,2016
2016-05-09,8,14.891728,60.561124,2016
2016-05-10,22.55,12.881609,63.952665,2016
2016-05-11,22.4,21.509406,71.751727,2016
2016-05-12,22.59,19.579208,65.709438,2016
2016-05-13,22.94,21.834088,60.972861,2016
2016-05-14,11.69,25.357607,46.096141,2016
2016-05-15,14.19,28.059674,47.175468,2016
2016-05-16,23.51,31.998285,54.430401,2016
2016-05-17,30.79,28.772661,65.334565,2016
2016-05-18,32.01,30.645988,70.851208,2016
2016-05-19,25,32.932814,68.833697,2016
2016-05-20,31.15,33.335844,59.654503,2016
2016-05-21,25.45,30.645985,51.669252,2016
2016-05-22,17.79,27.953013,47.343356,2016
2016-05-23,22.67,30.156482,75.730414,2016
2016-05-24,33.2,28.85397,67.923501,2016
2016-05-25,34.38,26.035146,75.980724,2016
2016-05-26,37,28.319433,67.993568,2016
2016-05-27,40.2,30.175944,65.867902,2016
2016-05-28,28.92,23.171964,47.350214,2016
2016-05-29,17.69,27.021785,47.294724,2016
2016-05-30,32.95,29.937008,55.191496,2016
2016-05-31,38.02,32.267957,60.723013,2016
2016-06-01,37.91,34.95516,54.136647,2016
2016-06-02,40,32.447424,71.488571,2016
2016-06-03,43.04,30.344139,72.731589,2016
2016-06-04,42,29.648541,58.439497,2016
2016-06-05,41,30.761325,68.491006,2016
2016-06-06,46.69,30.125945,92.429254,2016
2016-06-07,48.7,33.058021,89.649589,2016
2016-06-08,40,32.550163,88.92914,2016
2016-06-09,40.16,30.362385,93.404236,2016
2016-06-10,47,29.753406,74.935701,2016
2016-06-11,36.34,31.381854,62.707256,2016
2016-06-12,41.69,30.014298,56.820556,2016
2016-06-13,39,31.674286,70.799268,2016
2016-06-14,31.9,31.825333,61.090077,2016
2016-06-15,28.81,26.301006,63.973315,2016
2016-06-16,35.69,24.517707,61.825106,2016
2016-06-17,44.75,29.281575,74.111566,2016
2016-06-18,44,31.494237,57.499431,2016
2016-06-19,29.9,33.64453,53.825808,2016
2016-06-20,40,33.618849,60.930126,2016
2016-06-21,41.06,33.151468,76.220038,2016
2016-06-22,40.69,33.460388,63.997645,2016
2016-06-23,35.23,32.786319,71.277364,2016
2016-06-24,38.37,30.889906,62.197858,2016
2016-06-25,39.03,31.196303,61.265199,2016
2016-06-26,26.01,30.532856,44.848546,2016
2016-06-27,31.69,31.370394,63.202279,2016
2016-06-28,40,24.22068,88.517191,2016
2016-06-29,43.64,27.775029,99.491333,2016
2016-06-30,43.42,30.908793,100.935963,2016
2016-07-01,46,31.825403,95.911148,2016
2016-07-02,43,31.390104,56.028106,2016
2016-07-03,36,31.171618,59.486914,2016
2016-07-04,35.41,28.561761,93.710006,2016
2016-07-05,44.69,29.350237,88.379423,2016
2016-07-06,43.03,29.068445,89.525992,2016
2016-07-07,43.8,17.809303,104.73621,2016
2016-07-08,44.19,29.487549,100.87634,2016
2016-07-09,44.19,31.277468,70.484962,2016
2016-07-10,47.12,30.386237,67.532482,2016
2016-07-11,42,30.3311,104.483056,2016
2016-07-12,42,31.532245,95.806367,2016
2016-07-13,38.1,30.074625,84.529725,2016
2016-07-14,32.6,30.427033,75.966783,2016
2016-07-15,35.04,31.985273,75.284331,2016
2016-07-16,40,32.715194,68.172063,2016
2016-07-17,42.69,32.253115,57.509321,2016
2016-07-18,42.49,32.033886,95.187183,2016
2016-07-19,41.69,27.388453,105.460356,2016
2016-07-20,42,20.336029,106.471953,2016
2016-07-21,45.1,29.208634,111.340133,2016
2016-07-22,39.83,30.206765,75.986192,2016
2016-07-23,42,30.869786,51.806851,2016
2016-07-24,39.86,31.238538,52.606713,2016
2016-07-25,40,31.346778,88.238857,2016
2016-07-26,39,30.322253,96.720981,2016
2016-07-27,40,29.933393,98.158826,2016
2016-07-28,40.16,30.368745,110.035172,2016
2016-07-29,43,28.604773,113.189776,2016
2016-07-30,47.89,29.585766,73.885852,2016
2016-07-31,35.59,27.43986,46.867652,2016
2016-08-01,44.32,30.896315,80.897199,2016
2016-08-02,40,30.865852,96.943171,2016
2016-08-03,43.69,30.160012,99.128949,2016
2016-08-04,46.1,29.310526,77.851251,2016
2016-08-05,39.5,29.679463,71.940041,2016
2016-08-06,38.01,30.764115,55.127839,2016
2016-08-07,34.3,31.320445,51.030949,2016
2016-08-08,36.48,31.128001,78.79358,2016
2016-08-09,45.1,28.02829,69.508724,2016
2016-08-10,31.34,25.359963,45.623473,2016
2016-08-11,35.42,30.071397,50.146704,2016
2016-08-12,39.39,30.722897,71.836196,2016
2016-08-13,45,30.996231,53.432336,2016
2016-08-14,43.51,30.16798,54.76245,2016
2016-08-15,41.65,25.704699,64.952902,2016
2016-08-16,48.95,23.640548,94.317763,2016
2016-08-17,47.1,28.058974,92.07734,2016
2016-08-18,44.12,30.134516,95.065188,2016
2016-08-19,44.79,29.551729,91.401835,2016
2016-08-20,47.69,28.903807,73.266381,2016
2016-08-21,38.01,27.61593,60.724456,2016
2016-08-22,40.5,29.928919,84.023649,2016
2016-08-23,42.35,29.903837,87.984122,2016
2016-08-24,42.86,30.213473,64.399647,2016
2016-08-25,41.1,29.239971,65.245778,2016
2016-08-26,40.69,26.72507,72.512228,2016
2016-08-27,44.69,27.267634,58.325332,2016
2016-08-28,44.19,27.258259,51.539701,2016
2016-08-29,39.96,27.432796,78.872475,2016
2016-08-30,37.21,27.859701,90.821691,2016
2016-08-31,43.3,26.927385,89.197557,2016
2016-09-01,37.76,27.238316,95.93273,2016
2016-09-02,45.02,28.07477,106.804888,2016
2016-09-03,44.69,26.905343,82.703321,2016
2016-09-04,43.35,26.304787,84.281268,2016
2016-09-05,45.37,26.979923,132.64118,2016
2016-09-06,47.38,27.218822,164.376242,2016
2016-09-07,49,27.017625,150.645591,2016
2016-09-08,42.86,26.068245,110.083736,2016
2016-09-09,42.2,26.987934,99.118189,2016
2016-09-10,43.1,27.012802,64.627035,2016
2016-09-11,37.36,26.911534,49.730375,2016
2016-09-12,40.58,26.673674,67.561157,2016
2016-09-13,38.12,18.571742,65.666429,2016
2016-09-14,36.8,22.902333,64.898229,2016
2016-09-15,39.8,21.237887,59.526998,2016
2016-09-16,37.48,28.390281,53.0501,2016
2016-09-17,45.56,24.166957,35.217795,2016
2016-09-18,40,28.142417,36.949641,2016
2016-09-19,38.74,27.318176,68.811213,2016
2016-09-20,38.63,23.183368,75.728608,2016
2016-09-21,39.82,28.367365,83.991361,2016
2016-09-22,45.87,25.293133,78.191605,2016
2016-09-23,43.69,24.324516,76.130164,2016
2016-09-24,49.03,26.057808,43.101807,2016
2016-09-25,33.78,22.946378,48.856062,2016
2016-09-26,45.1,20.92054,83.46862,2016
2016-09-27,41,25.4654,78.11006,2016
2016-09-28,39,24.1664,75.58225,2016
2016-09-29,40.36,25.73687,77.29737,2016
2016-09-30,42.86,25.48489,78.7404,2016
2016-10-01,45.29,24.28707,65.34098,2016
2016-10-02,43.5,25.74072,51.65262,2016
2016-10-03,45.86,25.6962,92.08052,2016
2016-10-04,50.91,25.11129,119.041,2016
2016-10-05,48.07,22.19686,99.04955,2016
2016-10-06,52.29,22.23413,131.2464,2016
2016-10-07,53.6,24.65075,143.6195,2016
2016-10-08,53.24,24.32182,70.33459,2016
2016-10-09,43.67,23.66671,48.16083,2016
2016-10-10,45.03,24.69338,137.6965,2016
2016-10-11,58.69,24.30743,150.6626,2016
2016-10-12,50,6.77423,110.9523,2016
2016-10-13,56.1,11.12681,184.2024,2016
2016-10-14,57.05,18.76164,130.311,2016
2016-10-15,50,25.59124,57.28539,2016
2016-10-16,42.41,19.62377,54.05931,2016
2016-10-17,53.58,14.68785,169.7154,2016
2016-10-18,57.43,12.85446,186.4337,2016
2016-10-19,55.83,13.00458,188.8621,2016
2016-10-20,60,13.39763,163.7208,2016
2016-10-21,57.05,14.22407,170.1941,2016
2016-10-22,54.7,9.21634,80.58703,2016
2016-10-23,41.61,11.81426,41.54486,2016
2016-10-24,46.1,10.10748,125.5266,2016
2016-10-25,54.43,11.1366,150.8615,2016
2016-10-26,60,17.05184,167.6481,2016
2016-10-27,52.58,20.03203,136.2848,2016
2016-10-28,48.75,20.01008,134.0976,2016
2016-10-29,55.2,22.84994,78.41163,2016
2016-10-30,53.16,23.79342,72.45528,2016
2016-10-31,51.69,21.48016,79.16795,2016
2016-11-01,47.44,17.72111,66.52048,2016
2016-11-02,56.23,20.01432,161.8796,2016
2016-11-03,60.69,16.54338,176.9973,2016
2016-11-04,58.07,5.65719,170.8854,2016
2016-11-05,55.05,9.188314,48.1347,2016
2016-11-06,44.8,20.33564,56.61767,2016
2016-11-07,49,20.47186,125.4784,2016
2016-11-08,51.84,22.18564,106.3073,2016
2016-11-09,41.91,11.35696,106.2028,2016
2016-11-10,56.59,21.75465,153.3309,2016
2016-11-11,59.58,19.9486,152.9842,2016
2016-11-12,61.69,15.38512,161.9827,2016
2016-11-13,59.58,17.09804,75.23634,2016
2016-11-14,49.21,20.15088,108.2475,2016
2016-11-15,49.44,21.2977,166.5974,2016
2016-11-16,57.57,21.85856,233.5548,2016
2016-11-17,65,21.35199,209.4169,2016
2016-11-18,53.7,14.862,175.7124,2016
2016-11-19,59.5,18.14671,57.36029,2016
2016-11-20,44.7,5.373774,46.45246,2016
2016-11-21,18.47,6.738844,90.82952,2016
2016-11-22,58.94,5.314378,177.1487,2016
2016-11-23,55.95,8.576415,138.4306,2016
2016-11-24,52,11.4045,118.1212,2016
2016-11-25,48,9.087166,113.5194,2016
2016-11-26,44.42,4.837447,50.93929,2016
2016-11-27,46.82,5.077303,58.95512,2016
2016-11-28,54.01,11.11252,157.0271,2016
2016-11-29,64.99,12.22119,175.9664,2016
2016-11-30,53,11.44103,111.2374,2016
2016-12-01,58.23,7.53605,195.2993,2016
2016-12-02,69.28,11.9524,218.2755,2016
2016-12-03,68.41,8.302143,78.55452,2016
2016-12-04,48.73,5.061179,48.02421,2016
2016-12-05,49.57,8.999429,152.6851,2016
2016-12-06,63.69,15.38403,149.7398,2016
2016-12-07,64.99,14.08192,137.7813,2016
2016-12-08,54.69,12.78364,62.0294,2016
2016-12-09,49.25,13.05854,76.43101,2016
2016-12-10,53,13.64814,85.92153,2016
2016-12-11,65,14.63991,98.77645,2016
2016-12-12,62.5,14.68617,197.0228,2016
2016-12-13,68.75,11.66064,210.7507,2016
2016-12-14,57.3,6.848559,210.0157,2016
2016-12-15,66.61,6.549595,212.0487,2016
2016-12-16,55.57,4.156911,154.2103,2016
2016-12-17,59.52,8.000804,48.86816,2016
2016-12-18,49,10.23332,53.09467,2016
2016-12-19,55.94,9.400133,129.8621,2016
2016-12-20,62.4,13.52704,141.0215,2016
2016-12-21,58.65,14.56123,128.133,2016
2016-12-22,67.59,15.03407,134.0014,2016
2016-12-23,68.56,15.89673,96.49902,2016
2016-12-24,64.5,15.28772,49.23521,2016
2016-12-25,48.82,15.93708,54.6915,2016
2016-12-26,58.23,15.95,60.54514,2016
2016-12-27,49.97,15.35028,84.98053,2016
2016-12-28,56,12.95198,69.19775,2016
2016-12-29,51,18.02569,66.27703,2016
2016-12-30,63.94,15.2856,90.356,2016
2016-12-31,63.6,14.91365,66.98422,2016
2017-01-01,58.82,13.46832,70.48837,2017
2017-01-02,54.99,11.80308,80.76001,2017
2017-01-03,54.68,10.99721,117.4495,2017
2017-01-04,62.69,12.32204,109.9429,2017
2017-01-05,51.22,15.72324,90.33464,2017
2017-01-06,59.58,17.33501,93.7151,2017
2017-01-07,66,18.02685,88.97544,2017
2017-01-08,69.2,18.66718,73.84419,2017
2017-01-09,58,19.42172,141.7336,2017
2017-01-10,59.99,9.085865,89.22301,2017
2017-01-11,59.23,15.20938,115.3491,2017
2017-01-12,75,17.25665,98.99589,2017
2017-01-13,59.2,17.48629,78.74248,2017
2017-01-14,75,19.77221,54.39818,2017
2017-01-15,64.87,16.72122,45.7415,2017
2017-01-16,57.29,18.50356,64.81741,2017
2017-01-17,62.58,19.51705,76.6642,2017
2017-01-18,67.88,17.42294,126.5823,2017
2017-01-19,80.27,10.52541,168.1667,2017
2017-01-20,79.56,8.099247,217.1965,2017
2017-01-21,87.6,13.99881,120.1287,2017
2017-01-22,79.28,15.20689,86.81705,2017
2017-01-23,68.84,17.51144,139.0532,2017
2017-01-24,86.83,20.20267,149.0306,2017
2017-01-25,97.7,21.526,193.6027,2017
2017-01-26,92.44,10.38098,144.5252,2017
2017-01-27,69.49,7.746288,86.2634,2017
2017-01-28,60.49,18.27611,50.85432,2017
2017-01-29,60.71,11.54049,50.40119,2017
2017-01-30,59.79,14.38386,82.62946,2017
2017-01-31,61.23,18.01704,123.287,2017
2017-02-01,70.25,12.85323,76.34095,2017
2017-02-02,41.11,6.275887,48.37416,2017
2017-02-03,39.87,10.63542,49.30496,2017
2017-02-04,38.11,8.646362,36.39117,2017
2017-02-05,35.11,17.23114,35.13421,2017
2017-02-06,43.31,19.53441,57.04841,2017
2017-02-07,49.41,13.45957,67.9175,2017
2017-02-08,47.63,23.82129,65.75893,2017
2017-02-09,51.83,19.82481,92.43126,2017
2017-02-10,52.07,11.92734,107.6468,2017
2017-02-11,62.61,7.89688,51.09147,2017
2017-02-12,50.6,7.429457,27.64709,2017
2017-02-13,42.16,11.35886,55.91934,2017
2017-02-14,47.63,17.40803,67.77881,2017
2017-02-15,49.98,19.68049,78.0083,2017
2017-02-16,49.98,18.5942,88.33667,2017
2017-02-17,59.9,22.1867,92.5932,2017
2017-02-18,61.94,18.2452,72.09624,2017
2017-02-19,48.53,16.76783,40.6525,2017
2017-02-20,42.69,20.8493,80.07173,2017
2017-02-21,45.2,23.57087,75.90215,2017
2017-02-22,42.69,19.72573,78.36788,2017
2017-02-23,56.86,8.787538,92.06872,2017
2017-02-24,48.57,14.88953,56.4394,2017
2017-02-25,52.26,22.71928,56.1376,2017
2017-02-26,53.71,19.24463,42.70041,2017
2017-02-27,50.51,17.69664,42.32779,2017
2017-02-28,34.43,14.17627,40.30665,2017
2017-03-01,45.62,24.279,58.45382,2017
2017-03-02,52.66,25.80375,59.71624,2017
2017-03-03,48.51,11.78662,43.60879,2017
2017-03-04,31.6,13.54741,29.21836,2017
2017-03-05,38.32,11.47434,27.92718,2017
2017-03-06,31.33,20.64875,43.74169,2017
2017-03-07,49.07,25.04713,47.49454,2017
2017-03-08,47.47,27.26485,73.89667,2017
2017-03-09,51.37,28.70422,72.99958,2017
2017-03-10,49.51,29.21625,72.76547,2017
2017-03-11,50.4,25.29701,47.93422,2017
2017-03-12,31.25,24.41124,36.77011,2017
2017-03-13,27.04,10.93247,37.71893,2017
2017-03-14,29.58,16.97613,43.44336,2017
2017-03-15,38.42,28.67972,46.44596,2017
2017-03-16,46.23,27.72528,61.68667,2017
2017-03-17,47.88,27.46687,62.2039,2017
2017-03-18,47.69,29.608,59.88208,2017
2017-03-19,48.4,29.62765,58.06561,2017
2017-03-20,49.01,28.19365,69.00994,2017
2017-03-21,46.51,20.18422,47.94727,2017
2017-03-22,36,19.85253,44.24015,2017
2017-03-23,39.6,21.23898,67.57406,2017
