"time","Spot_Price","Solar_photovoltaic","Combined_cycle","Other_renewables","input_baleares","Cogeneration","Steam_turbine","exports_portugal","saldo_portugal","exports_francia","imports_portugal","Hydroelectric","saldo_francia","fe_year"
2015-08-30,50,24.107977,56.220798,9.356351,5223.053,61.883288,6.20155,-36972.291,-35606.863,-93.5,1365.428,41.14845,27573.227,2015
2015-08-31,59.99,19.220987,135.938508,9.354832,5798.822,67.979152,8.041068,-22139.125,-8023.669,-6977.785,14115.456,69.501819,12117.735,2015
2015-09-01,60.47,24.836081,100.632945,9.259018,5986.527,68.683181,8.094331,-20977.987,2499.39,-7071.737,23477.377,63.242717,7858.98,2015
2015-09-02,51.5,24.908326,87.541904,9.691131,5767.891,71.98255,7.566124,-17553.995,12372.151,-7110.127,29926.146,56.832558,7792.701,2015
2015-09-03,49.94,24.52911,75.214381,9.152575,5668.877,73.977358,7.552295,-21655.148,-3627.476,-5919.268,18027.672,53.985876,7287.397,2015
2015-09-04,49.95,21.896427,74.088999,9.515059,4292.453,74.917497,7.504032,-21883.793,-4030.733,-4820.61,17853.06,51.688609,7286.508,2015
2015-09-05,51.05,20.031924,57.121871,9.636297,4544.207,70.111641,6.605272,-31000.767,-23177.575,-3608.313,7823.192,52.422503,7807.069,2015
2015-09-06,55.51,21.335818,62.593347,9.519113,2669.133,65.929251,6.247659,-35915.731,-31759.553,-2579.022,4156.178,41.434181,9368.925,2015
2015-09-07,51.6,19.1071,95.280081,8.92522,4384.383,73.431332,8.059178,-26294.631,-7748.544,-5226.971,18546.087,63.563006,8082.566,2015
2015-09-08,59.31,26.204234,96.181808,10.061771,4508.612,75.926786,7.109799,-17232.597,661.634999999998,-4067.518,17894.232,61.953971,7726.911,2015
2015-09-09,61.85,24.626325,95.826879,10.279341,4533.191,75.918828,8.065409,-21027.756,-4828.628,-4248.286,16199.128,64.345258,7895.082,2015
2015-09-10,59.31,24.830856,97.377938,10.359228,4471.762,75.601252,7.427871,-13493.627,5256.448,-4215.43,18750.075,60.225546,7771.495,2015
2015-09-11,59.1,26.30395,80.959028,10.268049,4265.871,74.601479,8.039011,-17576.058,-5445.48,-2417.543,12130.578,41.299885,11843.083,2015
2015-09-12,49.79,19.26948,63.77438,10.853623,3025.21,68.683122,7.618596,-24251.856,-18908.331,-97.858,5343.525,44.70804,30287.593,2015
2015-09-13,59.31,23.371996,42.39702,10.116737,3323.592,62.86317,6.989716,-20760.479,-13591.428,-4010.75,7169.051,31.929815,18417.392,2015
2015-09-14,34.19,25.00272,81.333816,10.472817,4598.035,71.496645,8.266481,-20018.956,-11615.519,-60.268,8403.437,49.452942,25368.542,2015
2015-09-15,52.69,18.903229,56.009096,10.917061,4516.386,73.419123,8.315046,-11533.681,11319.401,-5700.751,22853.082,44.124061,10797.197,2015
2015-09-16,26.59,18.408602,50.371343,10.56365,4687.892,68.150001,8.1529,-12338.962,9166.695,-9687.032,21505.657,40.613202,2263.187,2015
2015-09-17,37,27.251861,71.160027,10.714386,4654.368,73.445529,8.462528,-18595.595,-10387.035,-122.088,8208.56,52.839499,19863.451,2015
2015-09-18,53.43,28.313182,80.137632,10.788839,4734.936,75.705806,8.260914,-13367.862,-5655.636,-57.414,7712.226,58.890849,20670.13,2015
2015-09-19,45.86,28.089,61.12712,10.758058,4008.355,67.918601,7.09626,-25618.54,-23978.766,-62.573,1639.774,51.672065,19817.551,2015
2015-09-20,43,29.067422,59.962078,10.800603,3591.259,67.458682,5.523088,-32022.403,-31156.108,-825.865,866.295,47.019044,13479.273,2015
2015-09-21,55.25,27.34001,85.440936,10.905657,2207.434,73.155576,7.467562,-16776.271,-6221.023,-275.592,10555.248,59.557774,19690.96,2015
2015-09-22,49.87,28.692156,69.066087,10.552692,2165.789,72.89416,7.535399,-14137.606,-8463.729,-810.578,5673.877,53.560691,15527.271,2015
2015-09-23,42.26,26.447013,74.671892,10.726037,2178.532,73.533863,7.764856,-21770.527,-17997.905,-9650.794,3772.622,50.970925,7610.053,2015
2015-09-24,48.5,26.060987,74.847272,10.776692,2785.277,75.360529,7.114126,-21830.51,-15030.041,-3685.634,6800.469,64.298786,17255.621,2015
2015-09-25,54,26.062748,81.604827,10.584365,4149.144,75.622028,6.556495,-13119.122,-1136.306,-6767.177,11982.816,61.780112,18325.937,2015
2015-09-26,52.14,23.527316,71.908654,10.472094,2974.277,68.433878,5.670029,-18082.549,-11891.842,-62.208,6190.707,51.88266,28719.166,2015
2015-09-27,48,23.542389,68.548921,10.25962,2772.61,65.724706,4.514876,-31977.522,-30123.519,-156.715,1854.003,44.708159,27134.887,2015
2015-09-28,46.27,22.772913,76.325721,10.103374,3943.139,70.484608,6.25942,-11145.297,-1550.692,-1234.406,9594.605,56.947497,25889.889,2015
2015-09-29,52.1,18.457533,81.353184,10.107111,4163.797,72.739533,6.39685,-13501.595,2252.562,-838.714,15754.157,64.359222,28259.729,2015
2015-09-30,48.2,23.013224,79.165198,10.2891,3985.276,72.998565,6.505124,-12574.987,3594.638,-899.991,16169.625,69.211853,28222.29,2015
2015-10-01,56.65,25.681667,87.154195,10.657268,4039.329,73.349838,7.025918,-17318.927,-6616.304,-1676.77,10702.623,69.135848,16822.329,2015
2015-10-02,58.81,24.605824,80.825896,10.641339,3952.915,74.363676,7.163883,-12505.949,809.599,-99.165,13315.548,61.116983,26596.093,2015
2015-10-03,51.3,15.234071,78.76226,10.650344,3566.722,67.046418,6.737795,-18780.092,-4576.411,-2.708,14203.681,53.178437,28660.064,2015
2015-10-04,44.5,12.524861,62.462055,10.143171,3293.309,62.805247,5.325105,-8381.5,31713.26,-6274.874,40094.76,28.220448,9194.23,2015
2015-10-05,34.77,10.53896,62.543423,10.190685,3977.424,67.447089,6.116315,-4209.577,40361.8,-12964.151,44571.377,37.009226,-2879.697,2015
2015-10-06,33.17,19.946249,65.558658,10.083486,3978.071,69.566456,5.456428,-15084.735,6709.981,-6516.048,21794.716,47.505362,3381.798,2015
2015-10-07,56.1,22.987504,98.181018,10.446938,4264.661,74.58816,5.512326,-16257.816,1719.036,-411.666,17976.852,77.736375,19817.412,2015
2015-10-08,54,21.959967,97.357359,10.649329,3849.638,75.45499,5.422218,-18010.308,248.357,-1850.052,18258.665,72.471005,20516.528,2015
2015-10-09,51.89,23.820708,95.608144,10.764045,3969.561,76.215975,5.712419,-13585.648,2909.207,-2.603,16494.855,69.89272,46592.08,2015
2015-10-10,54,19.205821,75.080792,10.682467,3572.208,70.529776,5.409293,-3608.648,39567.107,-2.568,43175.755,50.371941,42817.198,2015
2015-10-11,50.52,13.606417,87.140856,10.443159,3291.884,67.368707,4.118958,-2412.715,28980.044,-2.602,31392.759,44.737634,43612.886,2015
2015-10-12,45.15,15.277849,83.091838,10.163027,3286.526,68.20751,4.584493,-17317.123,3648.668,-5067.061,20965.791,46.212459,16285.93,2015
2015-10-13,40,14.545453,74.948019,9.925093,3749.761,74.246154,5.230153,-11475.852,21499.29,-5158.822,32975.142,50.082741,14233.76,2015
2015-10-14,40.2,23.709843,80.892055,10.145175,3841.473,75.444695,5.579028,-16193.273,1564.004,-13664.813,17757.277,44.347342,-5877.221,2015
2015-10-15,43.97,25.843675,105.306731,10.022475,3697.358,76.233326,5.297863,-22243.439,-14131.498,-9008.081,8111.941,64.75149,4016.173,2015
2015-10-16,56.8,19.178391,110.35398,10.426594,1483.92,76.388405,5.304153,-13663.752,2448.919,-8218.185,16112.671,72.409067,9874.877,2015
2015-10-17,56.6,13.718304,75.976533,10.619948,2393.151,69.934144,4.712499,-940.408,48161.288,-3996.744,49101.696,39.929997,15081.757,2015
2015-10-18,45.15,11.326858,88.794833,10.664332,1722.254,66.791442,3.974188,-1636.074,31847.919,-5.122,33483.993,52.418936,29604.162,2015
2015-10-19,47.61,12.300157,101.06136,10.601615,2217.11,70.590127,5.681437,-13388.05,11153.52,-7855.483,24541.57,72.375159,11897.625,2015
2015-10-20,44.02,11.801326,76.940976,9.893577,3051.95,71.862547,5.317256,-10871.5,28132.538,-27297.882,39004.038,43.171233,-25357.944,2015
2015-10-21,40,21.638308,84.763321,9.175719,1957.566,72.920284,5.28185,-12394.292,13904.111,-25997.958,26298.403,43.538149,-22374.937,2015
2015-10-22,43.01,24.860782,82.936041,9.341207,2482.012,73.363824,5.288289,-17277.368,-7431.788,-6539.813,9845.58,47.081684,5885.933,2015
2015-10-23,50,17.151655,92.638453,10.35176,2689.459,75.292746,5.105905,-15262.144,831.254999999999,-1107.049,16093.399,81.16697,28767.88,2015
2015-10-24,49.85,8.991492,72.8315,10.050863,2922.567,69.054151,4.240102,-19734.137,-892.249,-28.711,18841.888,56.661492,31301.204,2015
2015-10-25,46.68,13.905186,70.937876,10.020497,2753.741,68.33087,3.685319,-20779.384,-8938.259,-497.71,11841.125,34.909936,43241.942,2015
2015-10-26,40.1,9.151712,89.750515,9.775229,3366.274,70.70514,5.216376,-13179.759,15102.314,-1802.594,28282.073,45.882679,30323.712,2015
2015-10-27,41.6,14.12588,74.093957,9.515713,3356.855,71.047091,5.241378,-16160.08,6280.013,-7207.146,22440.093,42.39087,15906.233,2015
2015-10-28,36.31,15.181237,71.025047,9.063809,3270.888,72.083383,5.199529,-17166.989,6349.325,-23835.001,23516.314,43.248091,-21006.977,2015
2015-10-29,39.49,19.488849,95.816021,8.748481,3325.536,73.244468,5.256005,-18029.091,11646.035,-10955.517,29675.126,55.111081,-2090.722,2015
2015-10-30,46.67,21.234437,65.743739,10.507884,3277.498,72.047033,5.269532,-12787.56,15921.167,-1742.564,28708.727,55.159508,27858.731,2015
2015-10-31,36.1,14.168174,64.559051,10.399516,2775.384,67.833745,3.624188,-10491.764,13448.832,-4061.399,23940.596,47.941949,19652.323,2015
2015-11-01,53.21,13.427279,59.328271,10.251402,2618.957,62.315554,3.224281,-18800.563,-8260.07,-8119.973,10540.493,31.585149,20930.265,2015
2015-11-02,26.28,6.860665,78.420632,10.487248,2278.022,68.67049,3.326116,-14503.338,-1958.235,-21060.717,12545.103,53.047826,-217.294000000002,2015
2015-11-03,39.3,11.113081,80.644597,10.600496,3091.263,70.601158,4.516316,-24697.486,-5754.259,-7802.801,18943.227,55.457064,22534.68,2015
2015-11-04,45.01,13.928522,86.617447,10.571041,2899.368,73.216345,5.023706,-17226.887,20306.032,-6903.417,37532.919,66.014291,27348.383,2015
2015-11-05,46.95,15.1681,80.306829,10.699372,2841.522,72.648326,5.057783,-25099.142,-2866.479,-1625.123,22232.663,69.206705,42207.042,2015
2015-11-06,50,21.538823,78.328009,10.917894,2842.258,73.629849,5.10037,-22414.595,-4286.022,-27.506,18128.573,73.9797,51268.419,2015
2015-11-07,55.69,21.951458,58.216044,10.828012,2526.682,68.289989,4.081938,-15798.873,340.372000000001,-26.078,16139.245,56.583836,50790.709,2015
2015-11-08,40.2,20.624854,65.664164,10.311901,2148.595,61.021415,3.408218,-14451.849,-1719.033,-27.981,12732.816,42.16416,52377.557,2015
2015-11-09,56.7,21.063302,95.087255,10.766826,2776.377,72.298664,5.860403,-26198.778,-15523.028,-20.24,10675.75,82.970724,51784.614,2015
2015-11-10,58.51,20.939484,105.527233,10.693848,2667.385,73.192834,5.662481,-23566.848,-13893.749,-12.986,9673.099,86.674351,52127.06,2015
2015-11-11,59.76,19.93183,109.318315,10.659049,2619.561,74.09429,5.835787,-20763.033,-6648.4,-137.907,14114.633,90.895777,54627.779,2015
2015-11-12,59.3,18.48736,113.118012,10.628463,2141.856,74.531451,6.234227,-24939.801,-15431.303,-802.684,9508.498,88.738759,54215.503,2015
2015-11-13,56.6,18.27663,74.303185,10.66527,2330.165,74.397343,6.530951,-19261.721,-2657.361,-1048.714,16604.36,77.133126,57433.893,2015
2015-11-14,45,18.383229,64.18019,10.876107,2421.36,67.086177,5.71621,-13674.438,583.004999999999,-585.745,14257.443,51.464641,54268.415,2015
2015-11-15,49.23,17.729226,67.7727,10.758108,2148.033,65.371458,5.224388,-28949.686,-22264.838,-226.196,6684.848,53.435068,58460.229,2015
2015-11-16,53.4,18.402248,94.646138,10.415044,2561.544,72.896018,5.959738,-23645.149,-5927.895,-1084.478,17717.254,79.112292,55022.777,2015
2015-11-17,56.02,18.192597,96.626974,10.125104,2799.965,74.903291,5.775001,-32361.781,-14448.156,-1105.513,17913.625,75.051477,54301.505,2015
2015-11-18,57.05,18.103897,101.527814,9.73714,2802.687,74.63832,5.816611,-32354.453,-18863.43,-1146.056,13491.023,80.65692,54808.575,2015
2015-11-19,58.65,18.632481,102.488363,9.894939,2804.63,74.5971,5.732746,-33612.948,-25238.324,-1522.457,8374.624,72.538709,54556.536,2015
2015-11-20,56.51,17.356841,58.520318,9.620034,2798.929,74.025264,5.619766,-30328.623,-16196.871,-1401.663,14131.752,45.19476,51102.105,2015
2015-11-21,28.86,12.87089,38.175908,8.695228,2343.47,59.625079,4.75056,-5952.315,13302.426,-22191.681,19254.741,32.055142,-13621.213,2015
2015-11-22,35,15.726311,57.525837,8.837375,2099.044,62.117051,4.300808,-7244.102,6119.658,-43.32,13363.76,44.412595,46455.768,2015
2015-11-23,49.61,19.962621,124.365984,10.342331,1466.727,73.575122,4.665648,-11864.467,8950.175,-21008.905,20814.642,81.959527,-10242.018,2015
2015-11-24,50.59,17.653688,122.244125,10.156458,1466.684,74.86494,4.435824,-28506.067,-15463.752,-11396.824,13042.315,81.062252,12719.488,2015
2015-11-25,43.96,15.651226,56.093452,10.969306,1466.984,73.859596,5.401363,-17113.215,7743.207,-30499.025,24856.422,51.119299,-22154.656,2015
2015-11-26,40.4,18.540059,56.494358,10.416973,1468.456,74.00674,6.09177,-15709.578,6346.927,-34826.756,22056.505,46.117068,-33698.786,2015
2015-11-27,41,18.848566,74.910992,9.753155,1466.985,76.164154,5.886635,-29523.401,-15102.601,-6185.349,14420.8,61.707895,18037.81,2015
2015-11-28,45.1,19.647941,49.629282,9.635317,2036.448,69.064097,5.389013,-26741.725,-14150.32,-136.101,12591.405,41.570906,51372.169,2015
2015-11-29,48.5,20.539286,72.351208,9.375542,2597.832,68.299625,5.017686,-23908.473,-18449.909,-10.464,5458.564,46.116452,61821.099,2015
2015-11-30,53.5,20.146169,145.11554,9.437206,3245.875,76.017533,6.055103,-19876.877,-6702.54,-17.676,13174.337,74.656659,53165.753,2015
2015-12-01,66.17,17.679518,173.46728,9.634058,3591.907,77.475336,6.052276,-25059.002,-8429.83299999999,-35.43,16629.169,86.065727,52320.681,2015
2015-12-02,68.88,15.786005,184.02504,9.759348,3633.941,78.20433,5.768302,-35649.755,-21183.174,-226.526,14466.581,77.373593,48986.493,2015
2015-12-03,63.44,18.01203,139.715704,9.99655,3186.734,76.275028,5.505754,-31922.839,-17928.143,-8.498,13994.696,46.916174,51413.968,2015
2015-12-04,63.29,16.398103,158.785069,10.459443,3401.353,76.076798,5.750679,-33551.286,-28304.924,-46.552,5246.362,71.94657,45734.779,2015
2015-12-05,65.7,16.760564,107.62544,10.495622,2804.803,70.568816,6.825229,-30733.714,-23164.552,-65.597,7569.162,44.711114,43733.341,2015
2015-12-06,49.7,14.844838,75.527995,10.345261,2591.956,69.073709,6.649095,-30522.307,-23066.625,-2.593,7455.682,25.684424,63687.737,2015
2015-12-07,44.11,7.755249,66.133099,10.211034,2678.27,71.210725,7.418547,-27935.283,-10495.38,-780.1,17439.903,27.16699,47944.435,2015
2015-12-08,45.66,10.770986,100.634609,9.520309,2530.743,70.350354,6.752933,-33216.421,-27499.816,-2.564,5716.605,39.877659,64953.049,2015
2015-12-09,56.7,11.869634,143.530659,10.040155,3231.619,75.702776,7.536408,-23045.692,-11253.974,-3071.546,11791.718,58.606591,36710.98,2015
2015-12-10,63.29,10.580554,166.440169,9.90871,3252.788,76.860908,7.743957,-35630.515,-31328.185,0,4302.33,58.366558,55926.754,2015
2015-12-11,63.38,10.705797,164.624139,10.463918,3399.451,78.178765,7.701361,-31243.706,-22718.644,0,8525.062,59.51281,56684.449,2015
2015-12-12,64.1,9.976212,106.421429,10.391124,2990.995,72.696193,6.847003,-27253.919,-8993.394,0,18260.525,48.378799,53306.246,2015
2015-12-13,57.1,9.084041,63.496311,9.816815,2649.715,70.002425,6.429773,-21689.308,5158.482,-0.005,26847.79,25.780475,59114.655,2015
2015-12-14,38.45,7.924676,80.653418,9.678966,3193.82,75.322149,7.135281,-18672.419,17686.471,-4894.634,36358.89,40.124146,27000.719,2015
2015-12-15,42.16,13.776651,56.303165,9.478724,3435.652,76.174666,7.432544,-21694.81,12730.132,-449.434,34424.942,46.096871,44250.181,2015
2015-12-16,44.08,14.0604,94.448146,9.509272,3534.451,76.536347,7.798065,-26661.367,-671.725999999999,0,25989.641,50.164364,53010.83,2015
2015-12-17,47,12.074221,86.745311,9.807795,3429.605,77.061547,7.967021,-27855.075,-1127.9,-1.477,26727.175,54.768936,53625.031,2015
2015-12-18,47.17,13.212952,90.288308,10.330542,3293.007,76.472076,7.713484,-34019.114,-13210.23,-16.636,20808.884,55.3509,54054.315,2015
2015-12-19,47,16.818289,43.164488,9.958823,2989.353,69.71521,7.414532,-27244.471,1210.25,-2.672,28454.721,34.777428,62214.786,2015
2015-12-20,37.65,10.656434,74.62363,9.846963,2648.506,66.953958,6.869785,-45308.86,-38190.106,-2.552,7118.754,38.256805,60935.748,2015
2015-12-21,46.45,13.924351,108.900379,10.125031,2768.99,74.609466,7.612575,-41250.615,-29137.475,-2.593,12113.14,59.073028,62586.611,2015
2015-12-22,47.5,14.205794,88.346981,9.388922,2783.894,75.837132,7.827697,-39194.432,-31619.082,-2.538,7575.35,45.226409,63220.593,2015
2015-12-23,48.19,11.675091,107.936496,8.643123,2925.807,75.447672,7.851357,-30709.726,-13504.535,-2.546,17205.191,66.305256,61978.012,2015
2015-12-24,46.45,12.023215,60.848517,8.164612,3024.907,57.846804,7.661854,-33228.385,-5537.898,-2.559,27690.487,36.211128,62862.437,2015
2015-12-25,43.81,14.206561,73.587037,8.192756,2347.532,46.855069,6.341445,-24983.531,-9986.43899999999,-2.534,14997.092,26.505849,60980.197,2015
2015-12-26,39.9,13.706213,70.103557,8.160029,2728.511,55.90632,7.258352,-20094.206,-6506.49399999999,-2.545,13587.712,25.17434,60649.915,2015
2015-12-27,34.15,12.863432,45.931936,7.342606,2667.687,56.906035,6.853912,-17937.738,-5975.984,-4.238,11961.754,20.506209,55942.309,2015
2015-12-28,26.26,9.54765,48.584452,7.414138,3173.386,63.224273,7.44253,-14705.805,16199.263,-13412.11,30905.068,35.359243,22129.968,2015
2015-12-29,38,12.269688,60.116536,7.388598,2888.006,68.568428,7.758624,-28870.268,-5689.457,-2.606,23180.811,47.40264,61009.075,2015
2015-12-30,35.7,13.428572,57.037396,7.48904,3011.472,67.416655,7.892665,-23278.65,-1673.235,-2.554,21605.415,36.767212,60744.473,2015
2015-12-31,33.5,7.151891,77.414013,7.775541,2760.005,58.131496,7.756033,-24030.333,-3445.806,-2.561,20584.527,50.638387,60901.085,2015
2016-01-01,48.55,9.021566,61.174055,7.543142,2483.222,44.030379,6.071229,-16687.552,7615.05900000001,-7159.424,24302.611,31.642298,22731.547,2016
2016-01-02,22.2,12.635816,56.294848,7.876332,2769.725,53.24926,7.339712,-32234.349,-24315.155,-5691.097,7919.194,35.55452,36393.859,2016
2016-01-03,30.25,5.096597,51.333835,7.565244,2652.091,55.824967,6.738157,-18031.487,-5175.773,-17314.877,12855.714,35.920392,-5341.782,2016
2016-01-04,13.78,4.849798,59.893786,7.953584,2860.402,64.904942,7.886107,-6868.641,23903.508,-17294.329,30772.149,65.278775,7623.67,2016
2016-01-05,24.28,12.562126,50.045608,7.944637,2836.382,66.781178,7.909799,-2540.926,33838.999,-39532.737,36379.925,79.728796,-38338.625,2016
2016-01-06,18.11,9.768777,41.488108,7.600895,2392.07,58.167111,5.869221,-20548.198,-6214.901,-53268.895,14333.297,69.27843,-53268.895,2016
2016-01-07,14.1,7.452004,43.911322,6.783295,2955.831,67.953583,7.838543,-1827.452,50807.295,-23646.253,52634.747,77.177472,-14758.248,2016
2016-01-08,24.36,9.84983,43.283561,7.194632,2736.936,69.81783,7.945764,-59.181,62360.255,-12147.862,62419.436,98.656923,13921.098,2016
2016-01-09,31.11,11.98962,40.113829,7.337157,2695.248,63.444497,7.633533,-1049.224,52635.649,-31143,53684.873,95.620813,-28676.662,2016
2016-01-10,10,8.004997,35.752824,6.52463,2701.123,53.888829,6.907134,-1498.596,49056.929,-53292.345,50555.525,101.266287,-53292.33,2016
2016-01-11,5,10.092854,43.996257,6.858724,2735.424,63.223464,7.810676,-3152.675,44261.505,-39729.839,47414.18,135.58192,-33669.323,2016
2016-01-12,21.51,17.585776,67.15683,7.907984,2507.587,71.742987,7.959351,-7114.702,29767.507,-13315.934,36882.209,154.945338,19762.301,2016
2016-01-13,40.04,15.922961,71.915081,8.210813,1724.458,75.659785,7.932237,-5950.848,53922.933,-5353.15,59873.781,153.978781,31711.298,2016
2016-01-14,26.4,6.627143,86.394479,8.833645,2385.158,74.587264,7.874019,-4610.472,57273.953,-21499.659,61884.425,153.811636,-10171.537,2016
2016-01-15,35.64,11.732003,70.783595,9.512992,3273.221,75.697192,8.111763,-2440.22,56075.936,-21262.612,58516.156,148.797576,-14173.123,2016
2016-01-16,32.1,21.560235,53.109733,9.95673,3182.414,68.953778,7.033265,-125.004,60699.92,-18964.406,60824.924,140.491868,-449.260999999999,2016
2016-01-17,37.86,14.24646,58.624899,10.198186,2702.377,66.573909,6.0625,-3249.01,60863.33,-7652.732,64112.34,139.491991,20584.544,2016
2016-01-18,38.14,13.1309,83.403263,10.424672,3638.735,73.180278,7.88211,-9583.282,45778.427,-47489.555,55361.709,143.077416,-47049.718,2016
2016-01-19,39.8,12.063086,150.849442,10.575786,3589.531,76.044909,7.663297,-15091.18,35160.624,-22824.277,50251.804,150.445431,-14195.814,2016
2016-01-20,42.21,11.682871,147.672877,10.278257,3589.489,74.33393,7.908747,-15084.838,35435.377,-21288.091,50520.215,145.670073,-6954.092,2016
